datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
3/1/2025 4:00:00 AM,2/28/2025 11:00:00 PM,MIDATL,-3.090
3/1/2025 4:00:00 AM,2/28/2025 11:00:00 PM,OTHER,-0.164
3/1/2025 4:00:00 AM,2/28/2025 11:00:00 PM,SOUTH,-6.337
3/1/2025 4:00:00 AM,2/28/2025 11:00:00 PM,WEST,-3.720
3/1/2025 4:00:00 AM,2/28/2025 11:00:00 PM,RTO,-13.147
3/1/2025 4:00:00 AM,2/28/2025 11:00:00 PM,RFC,-6.810
3/1/2025 3:00:00 AM,2/28/2025 10:00:00 PM,MIDATL,-2.986
3/1/2025 3:00:00 AM,2/28/2025 10:00:00 PM,OTHER,-0.162
3/1/2025 3:00:00 AM,2/28/2025 10:00:00 PM,SOUTH,-6.170
3/1/2025 3:00:00 AM,2/28/2025 10:00:00 PM,WEST,-3.730
3/1/2025 3:00:00 AM,2/28/2025 10:00:00 PM,RTO,-12.886
3/1/2025 3:00:00 AM,2/28/2025 10:00:00 PM,RFC,-6.716
3/1/2025 2:00:00 AM,2/28/2025 9:00:00 PM,MIDATL,-2.954
3/1/2025 2:00:00 AM,2/28/2025 9:00:00 PM,OTHER,-0.162
3/1/2025 2:00:00 AM,2/28/2025 9:00:00 PM,SOUTH,-6.363
3/1/2025 2:00:00 AM,2/28/2025 9:00:00 PM,WEST,-3.759
3/1/2025 2:00:00 AM,2/28/2025 9:00:00 PM,RTO,-13.076
3/1/2025 2:00:00 AM,2/28/2025 9:00:00 PM,RFC,-6.713
3/1/2025 1:00:00 AM,2/28/2025 8:00:00 PM,MIDATL,-3.964
3/1/2025 1:00:00 AM,2/28/2025 8:00:00 PM,OTHER,-0.161
3/1/2025 1:00:00 AM,2/28/2025 8:00:00 PM,SOUTH,-6.233
3/1/2025 1:00:00 AM,2/28/2025 8:00:00 PM,WEST,-3.739
3/1/2025 1:00:00 AM,2/28/2025 8:00:00 PM,RTO,-13.936
3/1/2025 1:00:00 AM,2/28/2025 8:00:00 PM,RFC,-7.703
3/1/2025 12:00:00 AM,2/28/2025 7:00:00 PM,MIDATL,-2.985
3/1/2025 12:00:00 AM,2/28/2025 7:00:00 PM,OTHER,-0.163
3/1/2025 12:00:00 AM,2/28/2025 7:00:00 PM,SOUTH,-6.268
3/1/2025 12:00:00 AM,2/28/2025 7:00:00 PM,WEST,-3.817
3/1/2025 12:00:00 AM,2/28/2025 7:00:00 PM,RTO,-13.070
3/1/2025 12:00:00 AM,2/28/2025 7:00:00 PM,RFC,-6.802
2/28/2025 11:00:00 PM,2/28/2025 6:00:00 PM,MIDATL,-2.840
2/28/2025 11:00:00 PM,2/28/2025 6:00:00 PM,OTHER,6.525
2/28/2025 11:00:00 PM,2/28/2025 6:00:00 PM,SOUTH,-5.576
2/28/2025 11:00:00 PM,2/28/2025 6:00:00 PM,WEST,31.936
2/28/2025 11:00:00 PM,2/28/2025 6:00:00 PM,RTO,23.520
2/28/2025 11:00:00 PM,2/28/2025 6:00:00 PM,RFC,29.096
2/28/2025 10:00:00 PM,2/28/2025 5:00:00 PM,MIDATL,104.882
2/28/2025 10:00:00 PM,2/28/2025 5:00:00 PM,OTHER,135.488
2/28/2025 10:00:00 PM,2/28/2025 5:00:00 PM,SOUTH,559.940
2/28/2025 10:00:00 PM,2/28/2025 5:00:00 PM,WEST,1193.077
2/28/2025 10:00:00 PM,2/28/2025 5:00:00 PM,RTO,1857.899
2/28/2025 10:00:00 PM,2/28/2025 5:00:00 PM,RFC,1297.959
2/28/2025 9:00:00 PM,2/28/2025 4:00:00 PM,MIDATL,557.731
2/28/2025 9:00:00 PM,2/28/2025 4:00:00 PM,OTHER,326.698
2/28/2025 9:00:00 PM,2/28/2025 4:00:00 PM,SOUTH,2603.318
2/28/2025 9:00:00 PM,2/28/2025 4:00:00 PM,WEST,3287.860
2/28/2025 9:00:00 PM,2/28/2025 4:00:00 PM,RTO,6448.909
2/28/2025 9:00:00 PM,2/28/2025 4:00:00 PM,RFC,3845.591
2/28/2025 8:00:00 PM,2/28/2025 3:00:00 PM,MIDATL,1002.404
2/28/2025 8:00:00 PM,2/28/2025 3:00:00 PM,OTHER,373.163
2/28/2025 8:00:00 PM,2/28/2025 3:00:00 PM,SOUTH,3840.417
2/28/2025 8:00:00 PM,2/28/2025 3:00:00 PM,WEST,4381.045
2/28/2025 8:00:00 PM,2/28/2025 3:00:00 PM,RTO,9223.866
2/28/2025 8:00:00 PM,2/28/2025 3:00:00 PM,RFC,5383.449
2/28/2025 7:00:00 PM,2/28/2025 2:00:00 PM,MIDATL,1217.618
2/28/2025 7:00:00 PM,2/28/2025 2:00:00 PM,OTHER,358.379
2/28/2025 7:00:00 PM,2/28/2025 2:00:00 PM,SOUTH,3944.605
2/28/2025 7:00:00 PM,2/28/2025 2:00:00 PM,WEST,4624.942
2/28/2025 7:00:00 PM,2/28/2025 2:00:00 PM,RTO,9787.165
2/28/2025 7:00:00 PM,2/28/2025 2:00:00 PM,RFC,5842.560
2/28/2025 6:00:00 PM,2/28/2025 1:00:00 PM,MIDATL,1259.128
2/28/2025 6:00:00 PM,2/28/2025 1:00:00 PM,OTHER,330.269
2/28/2025 6:00:00 PM,2/28/2025 1:00:00 PM,SOUTH,3806.890
2/28/2025 6:00:00 PM,2/28/2025 1:00:00 PM,WEST,4605.170
2/28/2025 6:00:00 PM,2/28/2025 1:00:00 PM,RTO,9671.188
2/28/2025 6:00:00 PM,2/28/2025 1:00:00 PM,RFC,5864.298
2/28/2025 5:00:00 PM,2/28/2025 12:00:00 PM,MIDATL,1251.593
2/28/2025 5:00:00 PM,2/28/2025 12:00:00 PM,OTHER,344.082
2/28/2025 5:00:00 PM,2/28/2025 12:00:00 PM,SOUTH,3732.152
2/28/2025 5:00:00 PM,2/28/2025 12:00:00 PM,WEST,4646.640
2/28/2025 5:00:00 PM,2/28/2025 12:00:00 PM,RTO,9630.385
2/28/2025 5:00:00 PM,2/28/2025 12:00:00 PM,RFC,5898.233
2/28/2025 4:00:00 PM,2/28/2025 11:00:00 AM,MIDATL,1153.134
2/28/2025 4:00:00 PM,2/28/2025 11:00:00 AM,OTHER,344.816
2/28/2025 4:00:00 PM,2/28/2025 11:00:00 AM,SOUTH,3817.592
2/28/2025 4:00:00 PM,2/28/2025 11:00:00 AM,WEST,4827.990
2/28/2025 4:00:00 PM,2/28/2025 11:00:00 AM,RTO,9798.716
2/28/2025 4:00:00 PM,2/28/2025 11:00:00 AM,RFC,5981.124
2/28/2025 3:00:00 PM,2/28/2025 10:00:00 AM,MIDATL,966.632
2/28/2025 3:00:00 PM,2/28/2025 10:00:00 AM,OTHER,355.574
2/28/2025 3:00:00 PM,2/28/2025 10:00:00 AM,SOUTH,3908.197
2/28/2025 3:00:00 PM,2/28/2025 10:00:00 AM,WEST,4852.171
2/28/2025 3:00:00 PM,2/28/2025 10:00:00 AM,RTO,9727.000
2/28/2025 3:00:00 PM,2/28/2025 10:00:00 AM,RFC,5818.803
2/28/2025 2:00:00 PM,2/28/2025 9:00:00 AM,MIDATL,819.406
2/28/2025 2:00:00 PM,2/28/2025 9:00:00 AM,OTHER,347.615
2/28/2025 2:00:00 PM,2/28/2025 9:00:00 AM,SOUTH,3738.015
2/28/2025 2:00:00 PM,2/28/2025 9:00:00 AM,WEST,4409.036
2/28/2025 2:00:00 PM,2/28/2025 9:00:00 AM,RTO,8966.457
2/28/2025 2:00:00 PM,2/28/2025 9:00:00 AM,RFC,5228.442
2/28/2025 1:00:00 PM,2/28/2025 8:00:00 AM,MIDATL,653.545
2/28/2025 1:00:00 PM,2/28/2025 8:00:00 AM,OTHER,206.457
2/28/2025 1:00:00 PM,2/28/2025 8:00:00 AM,SOUTH,2909.000
2/28/2025 1:00:00 PM,2/28/2025 8:00:00 AM,WEST,2752.691
2/28/2025 1:00:00 PM,2/28/2025 8:00:00 AM,RTO,6315.236
2/28/2025 1:00:00 PM,2/28/2025 8:00:00 AM,RFC,3406.236
2/28/2025 12:00:00 PM,2/28/2025 7:00:00 AM,MIDATL,220.893
2/28/2025 12:00:00 PM,2/28/2025 7:00:00 AM,OTHER,30.573
2/28/2025 12:00:00 PM,2/28/2025 7:00:00 AM,SOUTH,893.797
2/28/2025 12:00:00 PM,2/28/2025 7:00:00 AM,WEST,405.433
2/28/2025 12:00:00 PM,2/28/2025 7:00:00 AM,RTO,1520.123
2/28/2025 12:00:00 PM,2/28/2025 7:00:00 AM,RFC,626.326
2/28/2025 11:00:00 AM,2/28/2025 6:00:00 AM,MIDATL,2.268
2/28/2025 11:00:00 AM,2/28/2025 6:00:00 AM,OTHER,-0.100
2/28/2025 11:00:00 AM,2/28/2025 6:00:00 AM,SOUTH,9.646
2/28/2025 11:00:00 AM,2/28/2025 6:00:00 AM,WEST,27.442
2/28/2025 11:00:00 AM,2/28/2025 6:00:00 AM,RTO,39.356
2/28/2025 11:00:00 AM,2/28/2025 6:00:00 AM,RFC,29.710
2/28/2025 10:00:00 AM,2/28/2025 5:00:00 AM,MIDATL,-3.092
2/28/2025 10:00:00 AM,2/28/2025 5:00:00 AM,OTHER,-0.159
2/28/2025 10:00:00 AM,2/28/2025 5:00:00 AM,SOUTH,-7.316
2/28/2025 10:00:00 AM,2/28/2025 5:00:00 AM,WEST,-4.808
2/28/2025 10:00:00 AM,2/28/2025 5:00:00 AM,RTO,-15.216
2/28/2025 10:00:00 AM,2/28/2025 5:00:00 AM,RFC,-7.900
2/28/2025 9:00:00 AM,2/28/2025 4:00:00 AM,MIDATL,-3.154
2/28/2025 9:00:00 AM,2/28/2025 4:00:00 AM,OTHER,-0.161
2/28/2025 9:00:00 AM,2/28/2025 4:00:00 AM,SOUTH,-6.148
2/28/2025 9:00:00 AM,2/28/2025 4:00:00 AM,WEST,-3.747
2/28/2025 9:00:00 AM,2/28/2025 4:00:00 AM,RTO,-13.049
2/28/2025 9:00:00 AM,2/28/2025 4:00:00 AM,RFC,-6.901
2/28/2025 8:00:00 AM,2/28/2025 3:00:00 AM,MIDATL,-3.116
2/28/2025 8:00:00 AM,2/28/2025 3:00:00 AM,OTHER,-0.163
2/28/2025 8:00:00 AM,2/28/2025 3:00:00 AM,SOUTH,-6.243
2/28/2025 8:00:00 AM,2/28/2025 3:00:00 AM,WEST,-3.769
2/28/2025 8:00:00 AM,2/28/2025 3:00:00 AM,RTO,-13.128
2/28/2025 8:00:00 AM,2/28/2025 3:00:00 AM,RFC,-6.885
2/28/2025 7:00:00 AM,2/28/2025 2:00:00 AM,MIDATL,-3.101
2/28/2025 7:00:00 AM,2/28/2025 2:00:00 AM,OTHER,-0.164
2/28/2025 7:00:00 AM,2/28/2025 2:00:00 AM,SOUTH,-6.317
2/28/2025 7:00:00 AM,2/28/2025 2:00:00 AM,WEST,-4.785
2/28/2025 7:00:00 AM,2/28/2025 2:00:00 AM,RTO,-14.203
2/28/2025 7:00:00 AM,2/28/2025 2:00:00 AM,RFC,-7.886
2/28/2025 6:00:00 AM,2/28/2025 1:00:00 AM,MIDATL,-3.123
2/28/2025 6:00:00 AM,2/28/2025 1:00:00 AM,OTHER,-0.164
2/28/2025 6:00:00 AM,2/28/2025 1:00:00 AM,SOUTH,-6.233
2/28/2025 6:00:00 AM,2/28/2025 1:00:00 AM,WEST,-3.780
2/28/2025 6:00:00 AM,2/28/2025 1:00:00 AM,RTO,-13.136
2/28/2025 6:00:00 AM,2/28/2025 1:00:00 AM,RFC,-6.903
2/28/2025 5:00:00 AM,2/28/2025 12:00:00 AM,MIDATL,-3.101
2/28/2025 5:00:00 AM,2/28/2025 12:00:00 AM,OTHER,-0.163
2/28/2025 5:00:00 AM,2/28/2025 12:00:00 AM,SOUTH,-6.316
2/28/2025 5:00:00 AM,2/28/2025 12:00:00 AM,WEST,-3.751
2/28/2025 5:00:00 AM,2/28/2025 12:00:00 AM,RTO,-13.168
2/28/2025 5:00:00 AM,2/28/2025 12:00:00 AM,RFC,-6.852
2/28/2025 4:00:00 AM,2/27/2025 11:00:00 PM,MIDATL,-2.860
2/28/2025 4:00:00 AM,2/27/2025 11:00:00 PM,OTHER,-0.163
2/28/2025 4:00:00 AM,2/27/2025 11:00:00 PM,SOUTH,-5.951
2/28/2025 4:00:00 AM,2/27/2025 11:00:00 PM,WEST,-3.741
2/28/2025 4:00:00 AM,2/27/2025 11:00:00 PM,RTO,-12.552
2/28/2025 4:00:00 AM,2/27/2025 11:00:00 PM,RFC,-6.601
2/28/2025 3:00:00 AM,2/27/2025 10:00:00 PM,MIDATL,-2.819
2/28/2025 3:00:00 AM,2/27/2025 10:00:00 PM,OTHER,-0.161
2/28/2025 3:00:00 AM,2/27/2025 10:00:00 PM,SOUTH,-6.456
2/28/2025 3:00:00 AM,2/27/2025 10:00:00 PM,WEST,-3.751
2/28/2025 3:00:00 AM,2/27/2025 10:00:00 PM,RTO,-13.026
2/28/2025 3:00:00 AM,2/27/2025 10:00:00 PM,RFC,-6.570
2/28/2025 2:00:00 AM,2/27/2025 9:00:00 PM,MIDATL,-3.846
2/28/2025 2:00:00 AM,2/27/2025 9:00:00 PM,OTHER,-0.160
2/28/2025 2:00:00 AM,2/27/2025 9:00:00 PM,SOUTH,-7.140
2/28/2025 2:00:00 AM,2/27/2025 9:00:00 PM,WEST,-3.742
2/28/2025 2:00:00 AM,2/27/2025 9:00:00 PM,RTO,-14.728
2/28/2025 2:00:00 AM,2/27/2025 9:00:00 PM,RFC,-7.588
2/28/2025 1:00:00 AM,2/27/2025 8:00:00 PM,MIDATL,-2.797
2/28/2025 1:00:00 AM,2/27/2025 8:00:00 PM,OTHER,-0.159
2/28/2025 1:00:00 AM,2/27/2025 8:00:00 PM,SOUTH,-6.146
2/28/2025 1:00:00 AM,2/27/2025 8:00:00 PM,WEST,-3.752
2/28/2025 1:00:00 AM,2/27/2025 8:00:00 PM,RTO,-12.695
2/28/2025 1:00:00 AM,2/27/2025 8:00:00 PM,RFC,-6.549
2/28/2025 12:00:00 AM,2/27/2025 7:00:00 PM,MIDATL,-2.819
2/28/2025 12:00:00 AM,2/27/2025 7:00:00 PM,OTHER,-0.169
2/28/2025 12:00:00 AM,2/27/2025 7:00:00 PM,SOUTH,-6.091
2/28/2025 12:00:00 AM,2/27/2025 7:00:00 PM,WEST,-3.745
2/28/2025 12:00:00 AM,2/27/2025 7:00:00 PM,RTO,-12.655
2/28/2025 12:00:00 AM,2/27/2025 7:00:00 PM,RFC,-6.564
2/27/2025 11:00:00 PM,2/27/2025 6:00:00 PM,MIDATL,-3.841
2/27/2025 11:00:00 PM,2/27/2025 6:00:00 PM,OTHER,3.536
2/27/2025 11:00:00 PM,2/27/2025 6:00:00 PM,SOUTH,-5.097
2/27/2025 11:00:00 PM,2/27/2025 6:00:00 PM,WEST,23.284
2/27/2025 11:00:00 PM,2/27/2025 6:00:00 PM,RTO,14.346
2/27/2025 11:00:00 PM,2/27/2025 6:00:00 PM,RFC,19.443
2/27/2025 10:00:00 PM,2/27/2025 5:00:00 PM,MIDATL,29.592
2/27/2025 10:00:00 PM,2/27/2025 5:00:00 PM,OTHER,83.954
2/27/2025 10:00:00 PM,2/27/2025 5:00:00 PM,SOUTH,61.171
2/27/2025 10:00:00 PM,2/27/2025 5:00:00 PM,WEST,723.668
2/27/2025 10:00:00 PM,2/27/2025 5:00:00 PM,RTO,814.431
2/27/2025 10:00:00 PM,2/27/2025 5:00:00 PM,RFC,753.260
2/27/2025 9:00:00 PM,2/27/2025 4:00:00 PM,MIDATL,120.938
2/27/2025 9:00:00 PM,2/27/2025 4:00:00 PM,OTHER,102.589
2/27/2025 9:00:00 PM,2/27/2025 4:00:00 PM,SOUTH,439.187
2/27/2025 9:00:00 PM,2/27/2025 4:00:00 PM,WEST,1690.385
2/27/2025 9:00:00 PM,2/27/2025 4:00:00 PM,RTO,2250.510
2/27/2025 9:00:00 PM,2/27/2025 4:00:00 PM,RFC,1811.323
2/27/2025 8:00:00 PM,2/27/2025 3:00:00 PM,MIDATL,172.302
2/27/2025 8:00:00 PM,2/27/2025 3:00:00 PM,OTHER,94.945
2/27/2025 8:00:00 PM,2/27/2025 3:00:00 PM,SOUTH,1069.978
2/27/2025 8:00:00 PM,2/27/2025 3:00:00 PM,WEST,1935.899
2/27/2025 8:00:00 PM,2/27/2025 3:00:00 PM,RTO,3178.179
2/27/2025 8:00:00 PM,2/27/2025 3:00:00 PM,RFC,2108.201
2/27/2025 7:00:00 PM,2/27/2025 2:00:00 PM,MIDATL,232.378
2/27/2025 7:00:00 PM,2/27/2025 2:00:00 PM,OTHER,170.618
2/27/2025 7:00:00 PM,2/27/2025 2:00:00 PM,SOUTH,1539.064
2/27/2025 7:00:00 PM,2/27/2025 2:00:00 PM,WEST,2872.889
2/27/2025 7:00:00 PM,2/27/2025 2:00:00 PM,RTO,4644.331
2/27/2025 7:00:00 PM,2/27/2025 2:00:00 PM,RFC,3105.267
2/27/2025 6:00:00 PM,2/27/2025 1:00:00 PM,MIDATL,337.556
2/27/2025 6:00:00 PM,2/27/2025 1:00:00 PM,OTHER,256.941
2/27/2025 6:00:00 PM,2/27/2025 1:00:00 PM,SOUTH,1705.019
2/27/2025 6:00:00 PM,2/27/2025 1:00:00 PM,WEST,2754.379
2/27/2025 6:00:00 PM,2/27/2025 1:00:00 PM,RTO,4796.954
2/27/2025 6:00:00 PM,2/27/2025 1:00:00 PM,RFC,3091.935
2/27/2025 5:00:00 PM,2/27/2025 12:00:00 PM,MIDATL,385.610
2/27/2025 5:00:00 PM,2/27/2025 12:00:00 PM,OTHER,283.708
2/27/2025 5:00:00 PM,2/27/2025 12:00:00 PM,SOUTH,2003.295
2/27/2025 5:00:00 PM,2/27/2025 12:00:00 PM,WEST,2955.797
2/27/2025 5:00:00 PM,2/27/2025 12:00:00 PM,RTO,5344.702
2/27/2025 5:00:00 PM,2/27/2025 12:00:00 PM,RFC,3341.407
2/27/2025 4:00:00 PM,2/27/2025 11:00:00 AM,MIDATL,378.845
2/27/2025 4:00:00 PM,2/27/2025 11:00:00 AM,OTHER,263.855
2/27/2025 4:00:00 PM,2/27/2025 11:00:00 AM,SOUTH,1891.403
2/27/2025 4:00:00 PM,2/27/2025 11:00:00 AM,WEST,2519.471
2/27/2025 4:00:00 PM,2/27/2025 11:00:00 AM,RTO,4789.719
2/27/2025 4:00:00 PM,2/27/2025 11:00:00 AM,RFC,2898.316
2/27/2025 3:00:00 PM,2/27/2025 10:00:00 AM,MIDATL,353.147
2/27/2025 3:00:00 PM,2/27/2025 10:00:00 AM,OTHER,209.115
2/27/2025 3:00:00 PM,2/27/2025 10:00:00 AM,SOUTH,1750.021
2/27/2025 3:00:00 PM,2/27/2025 10:00:00 AM,WEST,1871.254
2/27/2025 3:00:00 PM,2/27/2025 10:00:00 AM,RTO,3974.422
2/27/2025 3:00:00 PM,2/27/2025 10:00:00 AM,RFC,2224.401
2/27/2025 2:00:00 PM,2/27/2025 9:00:00 AM,MIDATL,248.532
2/27/2025 2:00:00 PM,2/27/2025 9:00:00 AM,OTHER,70.147
2/27/2025 2:00:00 PM,2/27/2025 9:00:00 AM,SOUTH,1570.494
2/27/2025 2:00:00 PM,2/27/2025 9:00:00 AM,WEST,691.823
2/27/2025 2:00:00 PM,2/27/2025 9:00:00 AM,RTO,2510.849
2/27/2025 2:00:00 PM,2/27/2025 9:00:00 AM,RFC,940.355
2/27/2025 1:00:00 PM,2/27/2025 8:00:00 AM,MIDATL,122.514
2/27/2025 1:00:00 PM,2/27/2025 8:00:00 AM,OTHER,25.965
2/27/2025 1:00:00 PM,2/27/2025 8:00:00 AM,SOUTH,1049.190
2/27/2025 1:00:00 PM,2/27/2025 8:00:00 AM,WEST,242.403
2/27/2025 1:00:00 PM,2/27/2025 8:00:00 AM,RTO,1414.107
2/27/2025 1:00:00 PM,2/27/2025 8:00:00 AM,RFC,364.917
2/27/2025 12:00:00 PM,2/27/2025 7:00:00 AM,MIDATL,29.854
2/27/2025 12:00:00 PM,2/27/2025 7:00:00 AM,OTHER,3.259
2/27/2025 12:00:00 PM,2/27/2025 7:00:00 AM,SOUTH,304.138
2/27/2025 12:00:00 PM,2/27/2025 7:00:00 AM,WEST,34.816
2/27/2025 12:00:00 PM,2/27/2025 7:00:00 AM,RTO,368.808
2/27/2025 12:00:00 PM,2/27/2025 7:00:00 AM,RFC,64.670
2/27/2025 11:00:00 AM,2/27/2025 6:00:00 AM,MIDATL,-2.229
2/27/2025 11:00:00 AM,2/27/2025 6:00:00 AM,OTHER,-0.181
2/27/2025 11:00:00 AM,2/27/2025 6:00:00 AM,SOUTH,0.330
2/27/2025 11:00:00 AM,2/27/2025 6:00:00 AM,WEST,1.151
2/27/2025 11:00:00 AM,2/27/2025 6:00:00 AM,RTO,-0.748
2/27/2025 11:00:00 AM,2/27/2025 6:00:00 AM,RFC,-1.078
2/27/2025 10:00:00 AM,2/27/2025 5:00:00 AM,MIDATL,-2.785
2/27/2025 10:00:00 AM,2/27/2025 5:00:00 AM,OTHER,-0.184
2/27/2025 10:00:00 AM,2/27/2025 5:00:00 AM,SOUTH,-6.129
2/27/2025 10:00:00 AM,2/27/2025 5:00:00 AM,WEST,-3.733
2/27/2025 10:00:00 AM,2/27/2025 5:00:00 AM,RTO,-12.647
2/27/2025 10:00:00 AM,2/27/2025 5:00:00 AM,RFC,-6.518
2/27/2025 9:00:00 AM,2/27/2025 4:00:00 AM,MIDATL,-2.838
2/27/2025 9:00:00 AM,2/27/2025 4:00:00 AM,OTHER,-0.185
2/27/2025 9:00:00 AM,2/27/2025 4:00:00 AM,SOUTH,-6.180
2/27/2025 9:00:00 AM,2/27/2025 4:00:00 AM,WEST,-3.697
2/27/2025 9:00:00 AM,2/27/2025 4:00:00 AM,RTO,-12.715
2/27/2025 9:00:00 AM,2/27/2025 4:00:00 AM,RFC,-6.535
2/27/2025 8:00:00 AM,2/27/2025 3:00:00 AM,MIDATL,-2.856
2/27/2025 8:00:00 AM,2/27/2025 3:00:00 AM,OTHER,-0.185
2/27/2025 8:00:00 AM,2/27/2025 3:00:00 AM,SOUTH,-6.430
2/27/2025 8:00:00 AM,2/27/2025 3:00:00 AM,WEST,-3.715
2/27/2025 8:00:00 AM,2/27/2025 3:00:00 AM,RTO,-13.001
2/27/2025 8:00:00 AM,2/27/2025 3:00:00 AM,RFC,-6.571
2/27/2025 7:00:00 AM,2/27/2025 2:00:00 AM,MIDATL,-2.835
2/27/2025 7:00:00 AM,2/27/2025 2:00:00 AM,OTHER,-0.186
2/27/2025 7:00:00 AM,2/27/2025 2:00:00 AM,SOUTH,-6.130
2/27/2025 7:00:00 AM,2/27/2025 2:00:00 AM,WEST,-3.715
2/27/2025 7:00:00 AM,2/27/2025 2:00:00 AM,RTO,-12.680
2/27/2025 7:00:00 AM,2/27/2025 2:00:00 AM,RFC,-6.550
2/27/2025 6:00:00 AM,2/27/2025 1:00:00 AM,MIDATL,-3.843
2/27/2025 6:00:00 AM,2/27/2025 1:00:00 AM,OTHER,-0.185
2/27/2025 6:00:00 AM,2/27/2025 1:00:00 AM,SOUTH,-6.249
2/27/2025 6:00:00 AM,2/27/2025 1:00:00 AM,WEST,-3.730
2/27/2025 6:00:00 AM,2/27/2025 1:00:00 AM,RTO,-13.822
2/27/2025 6:00:00 AM,2/27/2025 1:00:00 AM,RFC,-7.573
2/27/2025 5:00:00 AM,2/27/2025 12:00:00 AM,MIDATL,-2.838
2/27/2025 5:00:00 AM,2/27/2025 12:00:00 AM,OTHER,-0.186
2/27/2025 5:00:00 AM,2/27/2025 12:00:00 AM,SOUTH,-6.217
2/27/2025 5:00:00 AM,2/27/2025 12:00:00 AM,WEST,-3.763
2/27/2025 5:00:00 AM,2/27/2025 12:00:00 AM,RTO,-12.818
2/27/2025 5:00:00 AM,2/27/2025 12:00:00 AM,RFC,-6.601
2/27/2025 4:00:00 AM,2/26/2025 11:00:00 PM,MIDATL,-2.868
2/27/2025 4:00:00 AM,2/26/2025 11:00:00 PM,OTHER,-0.182
2/27/2025 4:00:00 AM,2/26/2025 11:00:00 PM,SOUTH,-6.173
2/27/2025 4:00:00 AM,2/26/2025 11:00:00 PM,WEST,-3.797
2/27/2025 4:00:00 AM,2/26/2025 11:00:00 PM,RTO,-12.838
2/27/2025 4:00:00 AM,2/26/2025 11:00:00 PM,RFC,-6.665
2/27/2025 3:00:00 AM,2/26/2025 10:00:00 PM,MIDATL,-2.800
2/27/2025 3:00:00 AM,2/26/2025 10:00:00 PM,OTHER,-0.179
2/27/2025 3:00:00 AM,2/26/2025 10:00:00 PM,SOUTH,-6.327
2/27/2025 3:00:00 AM,2/26/2025 10:00:00 PM,WEST,-3.801
2/27/2025 3:00:00 AM,2/26/2025 10:00:00 PM,RTO,-12.928
2/27/2025 3:00:00 AM,2/26/2025 10:00:00 PM,RFC,-6.601
2/27/2025 2:00:00 AM,2/26/2025 9:00:00 PM,MIDATL,-2.836
2/27/2025 2:00:00 AM,2/26/2025 9:00:00 PM,OTHER,-0.180
2/27/2025 2:00:00 AM,2/26/2025 9:00:00 PM,SOUTH,-6.182
2/27/2025 2:00:00 AM,2/26/2025 9:00:00 PM,WEST,-3.812
2/27/2025 2:00:00 AM,2/26/2025 9:00:00 PM,RTO,-12.830
2/27/2025 2:00:00 AM,2/26/2025 9:00:00 PM,RFC,-6.648
2/27/2025 1:00:00 AM,2/26/2025 8:00:00 PM,MIDATL,-3.754
2/27/2025 1:00:00 AM,2/26/2025 8:00:00 PM,OTHER,-0.179
2/27/2025 1:00:00 AM,2/26/2025 8:00:00 PM,SOUTH,-6.358
2/27/2025 1:00:00 AM,2/26/2025 8:00:00 PM,WEST,-3.888
2/27/2025 1:00:00 AM,2/26/2025 8:00:00 PM,RTO,-14.000
2/27/2025 1:00:00 AM,2/26/2025 8:00:00 PM,RFC,-7.642
2/27/2025 12:00:00 AM,2/26/2025 7:00:00 PM,MIDATL,-2.729
2/27/2025 12:00:00 AM,2/26/2025 7:00:00 PM,OTHER,-0.180
2/27/2025 12:00:00 AM,2/26/2025 7:00:00 PM,SOUTH,-6.218
2/27/2025 12:00:00 AM,2/26/2025 7:00:00 PM,WEST,-3.783
2/27/2025 12:00:00 AM,2/26/2025 7:00:00 PM,RTO,-12.730
2/27/2025 12:00:00 AM,2/26/2025 7:00:00 PM,RFC,-6.512
2/26/2025 11:00:00 PM,2/26/2025 6:00:00 PM,MIDATL,-2.672
2/26/2025 11:00:00 PM,2/26/2025 6:00:00 PM,OTHER,1.088
2/26/2025 11:00:00 PM,2/26/2025 6:00:00 PM,SOUTH,-5.867
2/26/2025 11:00:00 PM,2/26/2025 6:00:00 PM,WEST,3.347
2/26/2025 11:00:00 PM,2/26/2025 6:00:00 PM,RTO,-5.192
2/26/2025 11:00:00 PM,2/26/2025 6:00:00 PM,RFC,0.675
2/26/2025 10:00:00 PM,2/26/2025 5:00:00 PM,MIDATL,40.783
2/26/2025 10:00:00 PM,2/26/2025 5:00:00 PM,OTHER,22.217
2/26/2025 10:00:00 PM,2/26/2025 5:00:00 PM,SOUTH,420.144
2/26/2025 10:00:00 PM,2/26/2025 5:00:00 PM,WEST,228.016
2/26/2025 10:00:00 PM,2/26/2025 5:00:00 PM,RTO,688.943
2/26/2025 10:00:00 PM,2/26/2025 5:00:00 PM,RFC,268.799
2/26/2025 9:00:00 PM,2/26/2025 4:00:00 PM,MIDATL,314.021
2/26/2025 9:00:00 PM,2/26/2025 4:00:00 PM,OTHER,68.753
2/26/2025 9:00:00 PM,2/26/2025 4:00:00 PM,SOUTH,2132.206
2/26/2025 9:00:00 PM,2/26/2025 4:00:00 PM,WEST,915.077
2/26/2025 9:00:00 PM,2/26/2025 4:00:00 PM,RTO,3361.304
