datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
10/15/2023 7:00:00 AM,10/15/2023 3:00:00 AM,OTHER,0.000
10/15/2023 7:00:00 AM,10/15/2023 3:00:00 AM,SOUTH,-4.882
10/15/2023 7:00:00 AM,10/15/2023 3:00:00 AM,WEST,-1.239
10/15/2023 7:00:00 AM,10/15/2023 3:00:00 AM,RTO,-7.791
10/15/2023 7:00:00 AM,10/15/2023 3:00:00 AM,RFC,-2.909
10/15/2023 6:00:00 AM,10/15/2023 2:00:00 AM,MIDATL,-1.657
10/15/2023 6:00:00 AM,10/15/2023 2:00:00 AM,OTHER,0.000
10/15/2023 6:00:00 AM,10/15/2023 2:00:00 AM,SOUTH,-4.670
10/15/2023 6:00:00 AM,10/15/2023 2:00:00 AM,WEST,-1.230
10/15/2023 6:00:00 AM,10/15/2023 2:00:00 AM,RTO,-7.557
10/15/2023 6:00:00 AM,10/15/2023 2:00:00 AM,RFC,-2.887
10/15/2023 5:00:00 AM,10/15/2023 1:00:00 AM,MIDATL,-1.672
10/15/2023 5:00:00 AM,10/15/2023 1:00:00 AM,OTHER,0.000
10/15/2023 5:00:00 AM,10/15/2023 1:00:00 AM,SOUTH,-4.791
10/15/2023 5:00:00 AM,10/15/2023 1:00:00 AM,WEST,-1.157
10/15/2023 5:00:00 AM,10/15/2023 1:00:00 AM,RTO,-7.620
10/15/2023 5:00:00 AM,10/15/2023 1:00:00 AM,RFC,-2.829
10/15/2023 4:00:00 AM,10/15/2023 12:00:00 AM,MIDATL,-2.630
10/15/2023 4:00:00 AM,10/15/2023 12:00:00 AM,OTHER,0.000
10/15/2023 4:00:00 AM,10/15/2023 12:00:00 AM,SOUTH,-5.011
10/15/2023 4:00:00 AM,10/15/2023 12:00:00 AM,WEST,-2.112
10/15/2023 4:00:00 AM,10/15/2023 12:00:00 AM,RTO,-9.753
10/15/2023 4:00:00 AM,10/15/2023 12:00:00 AM,RFC,-4.742
10/15/2023 3:00:00 AM,10/14/2023 11:00:00 PM,MIDATL,-1.627
10/15/2023 3:00:00 AM,10/14/2023 11:00:00 PM,OTHER,0.000
10/15/2023 3:00:00 AM,10/14/2023 11:00:00 PM,SOUTH,-4.654
10/15/2023 3:00:00 AM,10/14/2023 11:00:00 PM,WEST,-1.078
10/15/2023 3:00:00 AM,10/14/2023 11:00:00 PM,RTO,-7.359
10/15/2023 3:00:00 AM,10/14/2023 11:00:00 PM,RFC,-2.705
10/15/2023 2:00:00 AM,10/14/2023 10:00:00 PM,MIDATL,-1.630
10/15/2023 2:00:00 AM,10/14/2023 10:00:00 PM,OTHER,0.000
10/15/2023 2:00:00 AM,10/14/2023 10:00:00 PM,SOUTH,-4.920
10/15/2023 2:00:00 AM,10/14/2023 10:00:00 PM,WEST,-1.069
10/15/2023 2:00:00 AM,10/14/2023 10:00:00 PM,RTO,-7.619
10/15/2023 2:00:00 AM,10/14/2023 10:00:00 PM,RFC,-2.699
10/15/2023 1:00:00 AM,10/14/2023 9:00:00 PM,MIDATL,-1.622
10/15/2023 1:00:00 AM,10/14/2023 9:00:00 PM,OTHER,0.000
10/15/2023 1:00:00 AM,10/14/2023 9:00:00 PM,SOUTH,-4.828
10/15/2023 1:00:00 AM,10/14/2023 9:00:00 PM,WEST,-1.011
10/15/2023 1:00:00 AM,10/14/2023 9:00:00 PM,RTO,-7.461
10/15/2023 1:00:00 AM,10/14/2023 9:00:00 PM,RFC,-2.633
10/15/2023 12:00:00 AM,10/14/2023 8:00:00 PM,MIDATL,-2.596
10/15/2023 12:00:00 AM,10/14/2023 8:00:00 PM,OTHER,0.000
10/15/2023 12:00:00 AM,10/14/2023 8:00:00 PM,SOUTH,-4.684
10/15/2023 12:00:00 AM,10/14/2023 8:00:00 PM,WEST,-1.970
10/15/2023 12:00:00 AM,10/14/2023 8:00:00 PM,RTO,-9.250
10/15/2023 12:00:00 AM,10/14/2023 8:00:00 PM,RFC,-4.566
10/14/2023 11:00:00 PM,10/14/2023 7:00:00 PM,MIDATL,-1.621
10/14/2023 11:00:00 PM,10/14/2023 7:00:00 PM,OTHER,0.000
10/14/2023 11:00:00 PM,10/14/2023 7:00:00 PM,SOUTH,-4.733
10/14/2023 11:00:00 PM,10/14/2023 7:00:00 PM,WEST,-0.862
10/14/2023 11:00:00 PM,10/14/2023 7:00:00 PM,RTO,-7.216
10/14/2023 11:00:00 PM,10/14/2023 7:00:00 PM,RFC,-2.483
10/14/2023 10:00:00 PM,10/14/2023 6:00:00 PM,MIDATL,-1.340
10/14/2023 10:00:00 PM,10/14/2023 6:00:00 PM,OTHER,1.102
10/14/2023 10:00:00 PM,10/14/2023 6:00:00 PM,SOUTH,1.782
10/14/2023 10:00:00 PM,10/14/2023 6:00:00 PM,WEST,10.179
10/14/2023 10:00:00 PM,10/14/2023 6:00:00 PM,RTO,10.621
10/14/2023 10:00:00 PM,10/14/2023 6:00:00 PM,RFC,8.839
10/14/2023 9:00:00 PM,10/14/2023 5:00:00 PM,MIDATL,7.366
10/14/2023 9:00:00 PM,10/14/2023 5:00:00 PM,OTHER,4.377
10/14/2023 9:00:00 PM,10/14/2023 5:00:00 PM,SOUTH,118.383
10/14/2023 9:00:00 PM,10/14/2023 5:00:00 PM,WEST,69.256
10/14/2023 9:00:00 PM,10/14/2023 5:00:00 PM,RTO,195.005
10/14/2023 9:00:00 PM,10/14/2023 5:00:00 PM,RFC,76.622
10/14/2023 8:00:00 PM,10/14/2023 4:00:00 PM,MIDATL,28.193
10/14/2023 8:00:00 PM,10/14/2023 4:00:00 PM,OTHER,15.403
10/14/2023 8:00:00 PM,10/14/2023 4:00:00 PM,SOUTH,244.676
10/14/2023 8:00:00 PM,10/14/2023 4:00:00 PM,WEST,109.028
10/14/2023 8:00:00 PM,10/14/2023 4:00:00 PM,RTO,381.897
10/14/2023 8:00:00 PM,10/14/2023 4:00:00 PM,RFC,137.221
10/14/2023 7:00:00 PM,10/14/2023 3:00:00 PM,MIDATL,42.975
10/14/2023 7:00:00 PM,10/14/2023 3:00:00 PM,OTHER,16.281
10/14/2023 7:00:00 PM,10/14/2023 3:00:00 PM,SOUTH,294.523
10/14/2023 7:00:00 PM,10/14/2023 3:00:00 PM,WEST,176.850
10/14/2023 7:00:00 PM,10/14/2023 3:00:00 PM,RTO,514.348
10/14/2023 7:00:00 PM,10/14/2023 3:00:00 PM,RFC,219.825
10/14/2023 6:00:00 PM,10/14/2023 2:00:00 PM,MIDATL,61.522
10/14/2023 6:00:00 PM,10/14/2023 2:00:00 PM,OTHER,9.780
10/14/2023 6:00:00 PM,10/14/2023 2:00:00 PM,SOUTH,338.149
10/14/2023 6:00:00 PM,10/14/2023 2:00:00 PM,WEST,250.613
10/14/2023 6:00:00 PM,10/14/2023 2:00:00 PM,RTO,650.284
10/14/2023 6:00:00 PM,10/14/2023 2:00:00 PM,RFC,312.135
10/14/2023 5:00:00 PM,10/14/2023 1:00:00 PM,MIDATL,50.659
10/14/2023 5:00:00 PM,10/14/2023 1:00:00 PM,OTHER,7.830
10/14/2023 5:00:00 PM,10/14/2023 1:00:00 PM,SOUTH,276.764
10/14/2023 5:00:00 PM,10/14/2023 1:00:00 PM,WEST,269.910
10/14/2023 5:00:00 PM,10/14/2023 1:00:00 PM,RTO,597.333
10/14/2023 5:00:00 PM,10/14/2023 1:00:00 PM,RFC,320.569
10/14/2023 4:00:00 PM,10/14/2023 12:00:00 PM,MIDATL,77.215
10/14/2023 4:00:00 PM,10/14/2023 12:00:00 PM,OTHER,13.434
10/14/2023 4:00:00 PM,10/14/2023 12:00:00 PM,SOUTH,361.284
10/14/2023 4:00:00 PM,10/14/2023 12:00:00 PM,WEST,335.315
10/14/2023 4:00:00 PM,10/14/2023 12:00:00 PM,RTO,773.814
10/14/2023 4:00:00 PM,10/14/2023 12:00:00 PM,RFC,412.530
10/14/2023 3:00:00 PM,10/14/2023 11:00:00 AM,MIDATL,94.339
10/14/2023 3:00:00 PM,10/14/2023 11:00:00 AM,OTHER,22.063
10/14/2023 3:00:00 PM,10/14/2023 11:00:00 AM,SOUTH,350.474
10/14/2023 3:00:00 PM,10/14/2023 11:00:00 AM,WEST,338.604
10/14/2023 3:00:00 PM,10/14/2023 11:00:00 AM,RTO,783.417
10/14/2023 3:00:00 PM,10/14/2023 11:00:00 AM,RFC,432.943
10/14/2023 2:00:00 PM,10/14/2023 10:00:00 AM,MIDATL,73.677
10/14/2023 2:00:00 PM,10/14/2023 10:00:00 AM,OTHER,45.865
10/14/2023 2:00:00 PM,10/14/2023 10:00:00 AM,SOUTH,225.926
10/14/2023 2:00:00 PM,10/14/2023 10:00:00 AM,WEST,195.920
10/14/2023 2:00:00 PM,10/14/2023 10:00:00 AM,RTO,495.523
10/14/2023 2:00:00 PM,10/14/2023 10:00:00 AM,RFC,269.597
10/14/2023 1:00:00 PM,10/14/2023 9:00:00 AM,MIDATL,59.799
10/14/2023 1:00:00 PM,10/14/2023 9:00:00 AM,OTHER,13.602
10/14/2023 1:00:00 PM,10/14/2023 9:00:00 AM,SOUTH,184.519
10/14/2023 1:00:00 PM,10/14/2023 9:00:00 AM,WEST,110.685
10/14/2023 1:00:00 PM,10/14/2023 9:00:00 AM,RTO,355.003
10/14/2023 1:00:00 PM,10/14/2023 9:00:00 AM,RFC,170.484
10/14/2023 12:00:00 PM,10/14/2023 8:00:00 AM,MIDATL,39.972
10/14/2023 12:00:00 PM,10/14/2023 8:00:00 AM,OTHER,0.842
10/14/2023 12:00:00 PM,10/14/2023 8:00:00 AM,SOUTH,147.078
10/14/2023 12:00:00 PM,10/14/2023 8:00:00 AM,WEST,51.025
10/14/2023 12:00:00 PM,10/14/2023 8:00:00 AM,RTO,238.075
10/14/2023 12:00:00 PM,10/14/2023 8:00:00 AM,RFC,90.997
10/14/2023 11:00:00 AM,10/14/2023 7:00:00 AM,MIDATL,5.960
10/14/2023 11:00:00 AM,10/14/2023 7:00:00 AM,OTHER,0.051
10/14/2023 11:00:00 AM,10/14/2023 7:00:00 AM,SOUTH,31.611
10/14/2023 11:00:00 AM,10/14/2023 7:00:00 AM,WEST,-0.947
10/14/2023 11:00:00 AM,10/14/2023 7:00:00 AM,RTO,36.624
10/14/2023 11:00:00 AM,10/14/2023 7:00:00 AM,RFC,5.013
10/14/2023 10:00:00 AM,10/14/2023 6:00:00 AM,MIDATL,-1.646
10/14/2023 10:00:00 AM,10/14/2023 6:00:00 AM,OTHER,0.000
10/14/2023 10:00:00 AM,10/14/2023 6:00:00 AM,SOUTH,-4.809
10/14/2023 10:00:00 AM,10/14/2023 6:00:00 AM,WEST,-1.188
10/14/2023 10:00:00 AM,10/14/2023 6:00:00 AM,RTO,-7.643
10/14/2023 10:00:00 AM,10/14/2023 6:00:00 AM,RFC,-2.834
10/14/2023 9:00:00 AM,10/14/2023 5:00:00 AM,MIDATL,-1.632
10/14/2023 9:00:00 AM,10/14/2023 5:00:00 AM,OTHER,0.000
10/14/2023 9:00:00 AM,10/14/2023 5:00:00 AM,SOUTH,-4.799
10/14/2023 9:00:00 AM,10/14/2023 5:00:00 AM,WEST,-1.199
10/14/2023 9:00:00 AM,10/14/2023 5:00:00 AM,RTO,-7.630
10/14/2023 9:00:00 AM,10/14/2023 5:00:00 AM,RFC,-2.831
10/14/2023 8:00:00 AM,10/14/2023 4:00:00 AM,MIDATL,-1.730
10/14/2023 8:00:00 AM,10/14/2023 4:00:00 AM,OTHER,0.000
10/14/2023 8:00:00 AM,10/14/2023 4:00:00 AM,SOUTH,-4.883
10/14/2023 8:00:00 AM,10/14/2023 4:00:00 AM,WEST,-2.200
10/14/2023 8:00:00 AM,10/14/2023 4:00:00 AM,RTO,-8.813
10/14/2023 8:00:00 AM,10/14/2023 4:00:00 AM,RFC,-3.930
10/14/2023 7:00:00 AM,10/14/2023 3:00:00 AM,MIDATL,-1.609
10/14/2023 7:00:00 AM,10/14/2023 3:00:00 AM,OTHER,0.000
10/14/2023 7:00:00 AM,10/14/2023 3:00:00 AM,SOUTH,-4.786
10/14/2023 7:00:00 AM,10/14/2023 3:00:00 AM,WEST,-1.200
10/14/2023 7:00:00 AM,10/14/2023 3:00:00 AM,RTO,-7.595
10/14/2023 7:00:00 AM,10/14/2023 3:00:00 AM,RFC,-2.809
10/14/2023 6:00:00 AM,10/14/2023 2:00:00 AM,MIDATL,-2.629
10/14/2023 6:00:00 AM,10/14/2023 2:00:00 AM,OTHER,0.000
10/14/2023 6:00:00 AM,10/14/2023 2:00:00 AM,SOUTH,-4.640
10/14/2023 6:00:00 AM,10/14/2023 2:00:00 AM,WEST,-1.192
10/14/2023 6:00:00 AM,10/14/2023 2:00:00 AM,RTO,-8.461
10/14/2023 6:00:00 AM,10/14/2023 2:00:00 AM,RFC,-3.821
10/14/2023 5:00:00 AM,10/14/2023 1:00:00 AM,MIDATL,-1.641
10/14/2023 5:00:00 AM,10/14/2023 1:00:00 AM,OTHER,0.000
10/14/2023 5:00:00 AM,10/14/2023 1:00:00 AM,SOUTH,-4.715
10/14/2023 5:00:00 AM,10/14/2023 1:00:00 AM,WEST,-1.192
10/14/2023 5:00:00 AM,10/14/2023 1:00:00 AM,RTO,-7.548
10/14/2023 5:00:00 AM,10/14/2023 1:00:00 AM,RFC,-2.833
10/14/2023 4:00:00 AM,10/14/2023 12:00:00 AM,MIDATL,-1.624
10/14/2023 4:00:00 AM,10/14/2023 12:00:00 AM,OTHER,0.000
10/14/2023 4:00:00 AM,10/14/2023 12:00:00 AM,SOUTH,-4.833
10/14/2023 4:00:00 AM,10/14/2023 12:00:00 AM,WEST,-2.195
10/14/2023 4:00:00 AM,10/14/2023 12:00:00 AM,RTO,-8.652
10/14/2023 4:00:00 AM,10/14/2023 12:00:00 AM,RFC,-3.819
10/14/2023 3:00:00 AM,10/13/2023 11:00:00 PM,MIDATL,-2.630
10/14/2023 3:00:00 AM,10/13/2023 11:00:00 PM,OTHER,0.000
10/14/2023 3:00:00 AM,10/13/2023 11:00:00 PM,SOUTH,-4.748
10/14/2023 3:00:00 AM,10/13/2023 11:00:00 PM,WEST,-1.175
10/14/2023 3:00:00 AM,10/13/2023 11:00:00 PM,RTO,-8.553
10/14/2023 3:00:00 AM,10/13/2023 11:00:00 PM,RFC,-3.805
10/14/2023 2:00:00 AM,10/13/2023 10:00:00 PM,MIDATL,-1.620
10/14/2023 2:00:00 AM,10/13/2023 10:00:00 PM,OTHER,0.000
10/14/2023 2:00:00 AM,10/13/2023 10:00:00 PM,SOUTH,-4.823
10/14/2023 2:00:00 AM,10/13/2023 10:00:00 PM,WEST,-1.169
10/14/2023 2:00:00 AM,10/13/2023 10:00:00 PM,RTO,-7.612
10/14/2023 2:00:00 AM,10/13/2023 10:00:00 PM,RFC,-2.789
10/14/2023 1:00:00 AM,10/13/2023 9:00:00 PM,MIDATL,-1.604
10/14/2023 1:00:00 AM,10/13/2023 9:00:00 PM,OTHER,0.000
10/14/2023 1:00:00 AM,10/13/2023 9:00:00 PM,SOUTH,-4.749
10/14/2023 1:00:00 AM,10/13/2023 9:00:00 PM,WEST,-1.158
10/14/2023 1:00:00 AM,10/13/2023 9:00:00 PM,RTO,-7.511
10/14/2023 1:00:00 AM,10/13/2023 9:00:00 PM,RFC,-2.762
10/14/2023 12:00:00 AM,10/13/2023 8:00:00 PM,MIDATL,-1.573
10/14/2023 12:00:00 AM,10/13/2023 8:00:00 PM,OTHER,0.000
10/14/2023 12:00:00 AM,10/13/2023 8:00:00 PM,SOUTH,-4.784
10/14/2023 12:00:00 AM,10/13/2023 8:00:00 PM,WEST,-2.154
10/14/2023 12:00:00 AM,10/13/2023 8:00:00 PM,RTO,-8.511
10/14/2023 12:00:00 AM,10/13/2023 8:00:00 PM,RFC,-3.727
10/13/2023 11:00:00 PM,10/13/2023 7:00:00 PM,MIDATL,-1.539
10/13/2023 11:00:00 PM,10/13/2023 7:00:00 PM,OTHER,0.000
10/13/2023 11:00:00 PM,10/13/2023 7:00:00 PM,SOUTH,-5.070
10/13/2023 11:00:00 PM,10/13/2023 7:00:00 PM,WEST,-1.104
10/13/2023 11:00:00 PM,10/13/2023 7:00:00 PM,RTO,-7.713
10/13/2023 11:00:00 PM,10/13/2023 7:00:00 PM,RFC,-2.643
10/13/2023 10:00:00 PM,10/13/2023 6:00:00 PM,MIDATL,5.063
10/13/2023 10:00:00 PM,10/13/2023 6:00:00 PM,OTHER,4.257
10/13/2023 10:00:00 PM,10/13/2023 6:00:00 PM,SOUTH,48.703
10/13/2023 10:00:00 PM,10/13/2023 6:00:00 PM,WEST,63.300
10/13/2023 10:00:00 PM,10/13/2023 6:00:00 PM,RTO,117.066
10/13/2023 10:00:00 PM,10/13/2023 6:00:00 PM,RFC,68.363
10/13/2023 9:00:00 PM,10/13/2023 5:00:00 PM,MIDATL,170.689
10/13/2023 9:00:00 PM,10/13/2023 5:00:00 PM,OTHER,75.156
10/13/2023 9:00:00 PM,10/13/2023 5:00:00 PM,SOUTH,929.530
10/13/2023 9:00:00 PM,10/13/2023 5:00:00 PM,WEST,487.615
10/13/2023 9:00:00 PM,10/13/2023 5:00:00 PM,RTO,1587.834
10/13/2023 9:00:00 PM,10/13/2023 5:00:00 PM,RFC,658.304
10/13/2023 8:00:00 PM,10/13/2023 4:00:00 PM,MIDATL,507.034
10/13/2023 8:00:00 PM,10/13/2023 4:00:00 PM,OTHER,197.178
10/13/2023 8:00:00 PM,10/13/2023 4:00:00 PM,SOUTH,2142.281
10/13/2023 8:00:00 PM,10/13/2023 4:00:00 PM,WEST,920.932
10/13/2023 8:00:00 PM,10/13/2023 4:00:00 PM,RTO,3570.247
10/13/2023 8:00:00 PM,10/13/2023 4:00:00 PM,RFC,1427.966
10/13/2023 7:00:00 PM,10/13/2023 3:00:00 PM,MIDATL,738.113
10/13/2023 7:00:00 PM,10/13/2023 3:00:00 PM,OTHER,224.579
10/13/2023 7:00:00 PM,10/13/2023 3:00:00 PM,SOUTH,2484.159
10/13/2023 7:00:00 PM,10/13/2023 3:00:00 PM,WEST,1002.010
10/13/2023 7:00:00 PM,10/13/2023 3:00:00 PM,RTO,4224.282
10/13/2023 7:00:00 PM,10/13/2023 3:00:00 PM,RFC,1740.123
10/13/2023 6:00:00 PM,10/13/2023 2:00:00 PM,MIDATL,862.384
10/13/2023 6:00:00 PM,10/13/2023 2:00:00 PM,OTHER,212.789
10/13/2023 6:00:00 PM,10/13/2023 2:00:00 PM,SOUTH,2536.267
10/13/2023 6:00:00 PM,10/13/2023 2:00:00 PM,WEST,1035.382
10/13/2023 6:00:00 PM,10/13/2023 2:00:00 PM,RTO,4434.033
10/13/2023 6:00:00 PM,10/13/2023 2:00:00 PM,RFC,1897.766
10/13/2023 5:00:00 PM,10/13/2023 1:00:00 PM,MIDATL,924.446
10/13/2023 5:00:00 PM,10/13/2023 1:00:00 PM,OTHER,211.969
10/13/2023 5:00:00 PM,10/13/2023 1:00:00 PM,SOUTH,2516.024
10/13/2023 5:00:00 PM,10/13/2023 1:00:00 PM,WEST,1011.145
10/13/2023 5:00:00 PM,10/13/2023 1:00:00 PM,RTO,4451.615
10/13/2023 5:00:00 PM,10/13/2023 1:00:00 PM,RFC,1935.591
10/13/2023 4:00:00 PM,10/13/2023 12:00:00 PM,MIDATL,932.569
10/13/2023 4:00:00 PM,10/13/2023 12:00:00 PM,OTHER,216.745
10/13/2023 4:00:00 PM,10/13/2023 12:00:00 PM,SOUTH,2509.132
10/13/2023 4:00:00 PM,10/13/2023 12:00:00 PM,WEST,936.064
10/13/2023 4:00:00 PM,10/13/2023 12:00:00 PM,RTO,4377.765
10/13/2023 4:00:00 PM,10/13/2023 12:00:00 PM,RFC,1868.633
10/13/2023 3:00:00 PM,10/13/2023 11:00:00 AM,MIDATL,900.255
10/13/2023 3:00:00 PM,10/13/2023 11:00:00 AM,OTHER,224.117
10/13/2023 3:00:00 PM,10/13/2023 11:00:00 AM,SOUTH,2544.386
10/13/2023 3:00:00 PM,10/13/2023 11:00:00 AM,WEST,956.176
10/13/2023 3:00:00 PM,10/13/2023 11:00:00 AM,RTO,4400.817
10/13/2023 3:00:00 PM,10/13/2023 11:00:00 AM,RFC,1856.431
10/13/2023 2:00:00 PM,10/13/2023 10:00:00 AM,MIDATL,816.131
10/13/2023 2:00:00 PM,10/13/2023 10:00:00 AM,OTHER,223.461
10/13/2023 2:00:00 PM,10/13/2023 10:00:00 AM,SOUTH,2550.321
10/13/2023 2:00:00 PM,10/13/2023 10:00:00 AM,WEST,1001.165
10/13/2023 2:00:00 PM,10/13/2023 10:00:00 AM,RTO,4367.617
10/13/2023 2:00:00 PM,10/13/2023 10:00:00 AM,RFC,1817.296
10/13/2023 1:00:00 PM,10/13/2023 9:00:00 AM,MIDATL,644.289
10/13/2023 1:00:00 PM,10/13/2023 9:00:00 AM,OTHER,183.525
10/13/2023 1:00:00 PM,10/13/2023 9:00:00 AM,SOUTH,2254.516
10/13/2023 1:00:00 PM,10/13/2023 9:00:00 AM,WEST,872.789
10/13/2023 1:00:00 PM,10/13/2023 9:00:00 AM,RTO,3771.594
10/13/2023 1:00:00 PM,10/13/2023 9:00:00 AM,RFC,1517.078
10/13/2023 12:00:00 PM,10/13/2023 8:00:00 AM,MIDATL,313.140
10/13/2023 12:00:00 PM,10/13/2023 8:00:00 AM,OTHER,59.934
10/13/2023 12:00:00 PM,10/13/2023 8:00:00 AM,SOUTH,1111.433
10/13/2023 12:00:00 PM,10/13/2023 8:00:00 AM,WEST,308.836
10/13/2023 12:00:00 PM,10/13/2023 8:00:00 AM,RTO,1733.409
10/13/2023 12:00:00 PM,10/13/2023 8:00:00 AM,RFC,621.976
10/13/2023 11:00:00 AM,10/13/2023 7:00:00 AM,MIDATL,37.647
10/13/2023 11:00:00 AM,10/13/2023 7:00:00 AM,OTHER,0.773
10/13/2023 11:00:00 AM,10/13/2023 7:00:00 AM,SOUTH,95.251
10/13/2023 11:00:00 AM,10/13/2023 7:00:00 AM,WEST,7.845
10/13/2023 11:00:00 AM,10/13/2023 7:00:00 AM,RTO,140.743
10/13/2023 11:00:00 AM,10/13/2023 7:00:00 AM,RFC,45.492
10/13/2023 10:00:00 AM,10/13/2023 6:00:00 AM,MIDATL,-1.520
10/13/2023 10:00:00 AM,10/13/2023 6:00:00 AM,OTHER,0.000
10/13/2023 10:00:00 AM,10/13/2023 6:00:00 AM,SOUTH,-4.691
10/13/2023 10:00:00 AM,10/13/2023 6:00:00 AM,WEST,-1.096
10/13/2023 10:00:00 AM,10/13/2023 6:00:00 AM,RTO,-7.307
10/13/2023 10:00:00 AM,10/13/2023 6:00:00 AM,RFC,-2.616
10/13/2023 9:00:00 AM,10/13/2023 5:00:00 AM,MIDATL,-1.566
10/13/2023 9:00:00 AM,10/13/2023 5:00:00 AM,OTHER,0.000
10/13/2023 9:00:00 AM,10/13/2023 5:00:00 AM,SOUTH,-4.771
10/13/2023 9:00:00 AM,10/13/2023 5:00:00 AM,WEST,-1.155
10/13/2023 9:00:00 AM,10/13/2023 5:00:00 AM,RTO,-7.492
10/13/2023 9:00:00 AM,10/13/2023 5:00:00 AM,RFC,-2.721
10/13/2023 8:00:00 AM,10/13/2023 4:00:00 AM,MIDATL,-1.640
10/13/2023 8:00:00 AM,10/13/2023 4:00:00 AM,OTHER,0.000
10/13/2023 8:00:00 AM,10/13/2023 4:00:00 AM,SOUTH,-4.875
10/13/2023 8:00:00 AM,10/13/2023 4:00:00 AM,WEST,-2.184
10/13/2023 8:00:00 AM,10/13/2023 4:00:00 AM,RTO,-8.699
10/13/2023 8:00:00 AM,10/13/2023 4:00:00 AM,RFC,-3.824
10/13/2023 7:00:00 AM,10/13/2023 3:00:00 AM,MIDATL,-1.626
10/13/2023 7:00:00 AM,10/13/2023 3:00:00 AM,OTHER,0.000
10/13/2023 7:00:00 AM,10/13/2023 3:00:00 AM,SOUTH,-4.661
10/13/2023 7:00:00 AM,10/13/2023 3:00:00 AM,WEST,-1.195
10/13/2023 7:00:00 AM,10/13/2023 3:00:00 AM,RTO,-7.482
10/13/2023 7:00:00 AM,10/13/2023 3:00:00 AM,RFC,-2.821
10/13/2023 6:00:00 AM,10/13/2023 2:00:00 AM,MIDATL,-2.720
10/13/2023 6:00:00 AM,10/13/2023 2:00:00 AM,OTHER,0.000
10/13/2023 6:00:00 AM,10/13/2023 2:00:00 AM,SOUTH,-4.941
10/13/2023 6:00:00 AM,10/13/2023 2:00:00 AM,WEST,-1.178
10/13/2023 6:00:00 AM,10/13/2023 2:00:00 AM,RTO,-8.839
10/13/2023 6:00:00 AM,10/13/2023 2:00:00 AM,RFC,-3.898
10/13/2023 5:00:00 AM,10/13/2023 1:00:00 AM,MIDATL,-1.576
10/13/2023 5:00:00 AM,10/13/2023 1:00:00 AM,OTHER,0.000
10/13/2023 5:00:00 AM,10/13/2023 1:00:00 AM,SOUTH,-4.790
10/13/2023 5:00:00 AM,10/13/2023 1:00:00 AM,WEST,-1.174
10/13/2023 5:00:00 AM,10/13/2023 1:00:00 AM,RTO,-7.540
10/13/2023 5:00:00 AM,10/13/2023 1:00:00 AM,RFC,-2.750
10/13/2023 4:00:00 AM,10/13/2023 12:00:00 AM,MIDATL,-2.617
10/13/2023 4:00:00 AM,10/13/2023 12:00:00 AM,OTHER,0.000
10/13/2023 4:00:00 AM,10/13/2023 12:00:00 AM,SOUTH,-4.846
10/13/2023 4:00:00 AM,10/13/2023 12:00:00 AM,WEST,-2.164
10/13/2023 4:00:00 AM,10/13/2023 12:00:00 AM,RTO,-9.627
10/13/2023 4:00:00 AM,10/13/2023 12:00:00 AM,RFC,-4.781
10/13/2023 3:00:00 AM,10/12/2023 11:00:00 PM,MIDATL,-1.581
10/13/2023 3:00:00 AM,10/12/2023 11:00:00 PM,OTHER,0.000
10/13/2023 3:00:00 AM,10/12/2023 11:00:00 PM,SOUTH,-4.890
10/13/2023 3:00:00 AM,10/12/2023 11:00:00 PM,WEST,-1.154
10/13/2023 3:00:00 AM,10/12/2023 11:00:00 PM,RTO,-7.625
10/13/2023 3:00:00 AM,10/12/2023 11:00:00 PM,RFC,-2.735
10/13/2023 2:00:00 AM,10/12/2023 10:00:00 PM,MIDATL,-1.595
10/13/2023 2:00:00 AM,10/12/2023 10:00:00 PM,OTHER,0.000
10/13/2023 2:00:00 AM,10/12/2023 10:00:00 PM,SOUTH,-4.704
10/13/2023 2:00:00 AM,10/12/2023 10:00:00 PM,WEST,-1.144
10/13/2023 2:00:00 AM,10/12/2023 10:00:00 PM,RTO,-7.443
10/13/2023 2:00:00 AM,10/12/2023 10:00:00 PM,RFC,-2.739
10/13/2023 1:00:00 AM,10/12/2023 9:00:00 PM,MIDATL,-1.535
10/13/2023 1:00:00 AM,10/12/2023 9:00:00 PM,OTHER,0.000
10/13/2023 1:00:00 AM,10/12/2023 9:00:00 PM,SOUTH,-4.970
10/13/2023 1:00:00 AM,10/12/2023 9:00:00 PM,WEST,-1.124
10/13/2023 1:00:00 AM,10/12/2023 9:00:00 PM,RTO,-7.629
10/13/2023 1:00:00 AM,10/12/2023 9:00:00 PM,RFC,-2.659
10/13/2023 12:00:00 AM,10/12/2023 8:00:00 PM,MIDATL,-1.554
10/13/2023 12:00:00 AM,10/12/2023 8:00:00 PM,OTHER,0.000
10/13/2023 12:00:00 AM,10/12/2023 8:00:00 PM,SOUTH,-4.934
10/13/2023 12:00:00 AM,10/12/2023 8:00:00 PM,WEST,-2.136
10/13/2023 12:00:00 AM,10/12/2023 8:00:00 PM,RTO,-8.624
10/13/2023 12:00:00 AM,10/12/2023 8:00:00 PM,RFC,-3.690
10/12/2023 11:00:00 PM,10/12/2023 7:00:00 PM,MIDATL,-1.537
10/12/2023 11:00:00 PM,10/12/2023 7:00:00 PM,OTHER,0.100
